sample	tissue	type	sample_type
GTEX-14A5H-0826-SM-5QGPJ	SKCM	SKCM_normal_GTEx	normal
GTEX-OIZG-0008-SM-4E3J2	SKCM	SKCM_normal_GTEx	normal
GTEX-14BMV-0126-SM-5S2PO	SKCM	SKCM_normal_GTEx	normal
GTEX-Y8LW-0008-SM-4V6G5	SKCM	SKCM_normal_GTEx	normal
GTEX-1192X-0008-SM-5Q5B7	SKCM	SKCM_normal_GTEx	normal
GTEX-1192X-0226-SM-5H12D	SKCM	SKCM_normal_GTEx	normal
GTEX-OIZG-0726-SM-2I5GS	SKCM	SKCM_normal_GTEx	normal
GTEX-OIZG-0726-SM-33HBL	SKCM	SKCM_normal_GTEx	normal
GTEX-12WSJ-1826-SM-5GCNY	SKCM	SKCM_normal_GTEx	normal
GTEX-139UW-0326-SM-5J1ML	SKCM	SKCM_normal_GTEx	normal
GTEX-R55E-0126-SM-2TC5Y	SKCM	SKCM_normal_GTEx	normal
GTEX-NFK9-0226-SM-2HMKQ	SKCM	SKCM_normal_GTEx	normal
GTEX-ZVT2-0126-SM-5GIDQ	SKCM	SKCM_normal_GTEx	normal
GTEX-13O3O-2326-SM-5IJD6	SKCM	SKCM_normal_GTEx	normal
GTEX-VJYA-1126-SM-3GIJU	SKCM	SKCM_normal_GTEx	normal
GTEX-OXRL-0126-SM-2YUMP	SKCM	SKCM_normal_GTEx	normal
GTEX-OXRP-0126-SM-48TDI	SKCM	SKCM_normal_GTEx	normal
GTEX-12ZZY-0226-SM-5LZVE	SKCM	SKCM_normal_GTEx	normal
GTEX-13O3P-0126-SM-5KM4S	SKCM	SKCM_normal_GTEx	normal
GTEX-ZU9S-0226-SM-5E441	SKCM	SKCM_normal_GTEx	normal
GTEX-13S7M-0126-SM-5SI6A	SKCM	SKCM_normal_GTEx	normal
GTEX-WVLH-0008-SM-4MVPD	SKCM	SKCM_normal_GTEx	normal
GTEX-11GSO-2426-SM-5A5LY	SKCM	SKCM_normal_GTEx	normal
GTEX-13OW7-0126-SM-5MR3B	SKCM	SKCM_normal_GTEx	normal
GTEX-12WSD-0126-SM-59HKN	SKCM	SKCM_normal_GTEx	normal
GTEX-11TUW-0008-SM-5SI6S	SKCM	SKCM_normal_GTEx	normal
GTEX-139T4-0226-SM-5HL5S	SKCM	SKCM_normal_GTEx	normal
GTEX-R55D-0008-SM-48FEV	SKCM	SKCM_normal_GTEx	normal
GTEX-146FH-0126-SM-5QGPP	SKCM	SKCM_normal_GTEx	normal
GTEX-12WSD-0626-SM-5GCMW	SKCM	SKCM_normal_GTEx	normal
GTEX-VUSG-0008-SM-4KL24	SKCM	SKCM_normal_GTEx	normal
GTEX-14E6C-2426-SM-5S2NF	SKCM	SKCM_normal_GTEx	normal
GTEX-QVJO-1626-SM-2S1QW	SKCM	SKCM_normal_GTEx	normal
GTEX-ZYW4-0626-SM-59HJR	SKCM	SKCM_normal_GTEx	normal
GTEX-Q2AG-0008-SM-48U2K	SKCM	SKCM_normal_GTEx	normal
GTEX-X4EO-2926-SM-4E3JH	SKCM	SKCM_normal_GTEx	normal
GTEX-13PVR-2326-SM-5QGR1	SKCM	SKCM_normal_GTEx	normal
GTEX-XXEK-2226-SM-5S2SA	SKCM	SKCM_normal_GTEx	normal
GTEX-1192W-0008-SM-5QGRE	SKCM	SKCM_normal_GTEx	normal
GTEX-1192W-2626-SM-5Q5AF	SKCM	SKCM_normal_GTEx	normal
GTEX-13O3O-0126-SM-5KM4E	SKCM	SKCM_normal_GTEx	normal
GTEX-Y3IK-2426-SM-4WWDU	SKCM	SKCM_normal_GTEx	normal
GTEX-U3ZM-1526-SM-3DB9D	SKCM	SKCM_normal_GTEx	normal
GTEX-XUZC-0008-SM-4BOQG	SKCM	SKCM_normal_GTEx	normal
GTEX-YB5E-0008-SM-4VDT7	SKCM	SKCM_normal_GTEx	normal
GTEX-11NUK-2726-SM-5A5MC	SKCM	SKCM_normal_GTEx	normal
GTEX-NL4W-0008-SM-4E3I2	SKCM	SKCM_normal_GTEx	normal
GTEX-Q2AG-0126-SM-2HMLB	SKCM	SKCM_normal_GTEx	normal
GTEX-ZP4G-1426-SM-4WWCL	SKCM	SKCM_normal_GTEx	normal
GTEX-VUSG-2326-SM-4KL1U	SKCM	SKCM_normal_GTEx	normal
GTEX-WH7G-2026-SM-3NMBL	SKCM	SKCM_normal_GTEx	normal
GTEX-11NV4-0008-SM-5Q5BA	SKCM	SKCM_normal_GTEx	normal
GTEX-VUSG-2526-SM-4KL1V	SKCM	SKCM_normal_GTEx	normal
GTEX-139T8-0126-SM-5K7XZ	SKCM	SKCM_normal_GTEx	normal
GTEX-145ME-1826-SM-5SI9G	SKCM	SKCM_normal_GTEx	normal
GTEX-11UD1-0126-SM-5PNYG	SKCM	SKCM_normal_GTEx	normal
GTEX-13SLW-0126-SM-5SI6C	SKCM	SKCM_normal_GTEx	normal
GTEX-WZTO-0008-SM-4PQZZ	SKCM	SKCM_normal_GTEx	normal
GTEX-12KS4-2126-SM-5FQUT	SKCM	SKCM_normal_GTEx	normal
GTEX-11ZTT-0008-SM-5S2TZ	SKCM	SKCM_normal_GTEx	normal
GTEX-YB5E-2026-SM-5IFIS	SKCM	SKCM_normal_GTEx	normal
GTEX-T5JC-0426-SM-32PLO	SKCM	SKCM_normal_GTEx	normal
GTEX-U8T8-0126-SM-3DB94	SKCM	SKCM_normal_GTEx	normal
GTEX-Q2AH-0008-SM-48U2J	SKCM	SKCM_normal_GTEx	normal
GTEX-SNMC-0008-SM-4DM5A	SKCM	SKCM_normal_GTEx	normal
GTEX-11P81-2226-SM-5PNYI	SKCM	SKCM_normal_GTEx	normal
GTEX-11P81-2326-SM-59875	SKCM	SKCM_normal_GTEx	normal
GTEX-WI4N-1026-SM-3LK7N	SKCM	SKCM_normal_GTEx	normal
GTEX-13111-1626-SM-5EGJY	SKCM	SKCM_normal_GTEx	normal
GTEX-11O72-0126-SM-59887	SKCM	SKCM_normal_GTEx	normal
GTEX-117XS-2726-SM-5N9BL	SKCM	SKCM_normal_GTEx	normal
GTEX-U8XE-0008-SM-4E3K4	SKCM	SKCM_normal_GTEx	normal
GTEX-11ZTT-2426-SM-5EQLS	SKCM	SKCM_normal_GTEx	normal
GTEX-11O72-0626-SM-5PNYE	SKCM	SKCM_normal_GTEx	normal
GTEX-139TS-2126-SM-5K7XC	SKCM	SKCM_normal_GTEx	normal
GTEX-SNMC-1226-SM-2XCFP	SKCM	SKCM_normal_GTEx	normal
GTEX-S341-0008-SM-4AD6D	SKCM	SKCM_normal_GTEx	normal
GTEX-ZE9C-0008-SM-4E3K6	SKCM	SKCM_normal_GTEx	normal
GTEX-PLZ6-0008-SM-48TD5	SKCM	SKCM_normal_GTEx	normal
GTEX-WHSB-0008-SM-4M1ZP	SKCM	SKCM_normal_GTEx	normal
GTEX-S7SE-0126-SM-2XCD5	SKCM	SKCM_normal_GTEx	normal
GTEX-13N1W-0126-SM-5K7VT	SKCM	SKCM_normal_GTEx	normal
GTEX-12126-0826-SM-5FQTZ	SKCM	SKCM_normal_GTEx	normal
GTEX-T5JW-0008-SM-4DM5X	SKCM	SKCM_normal_GTEx	normal
GTEX-N7MS-0225-SM-4E3HO	SKCM	SKCM_normal_GTEx	normal
GTEX-WFG8-2226-SM-3GIL9	SKCM	SKCM_normal_GTEx	normal
GTEX-13X6I-0626-SM-5QGP9	SKCM	SKCM_normal_GTEx	normal
GTEX-XBEC-0008-SM-4AT3X	SKCM	SKCM_normal_GTEx	normal
GTEX-111VG-0008-SM-5Q5BG	SKCM	SKCM_normal_GTEx	normal
GTEX-11VI4-1726-SM-5CVLH	SKCM	SKCM_normal_GTEx	normal
GTEX-WHSB-1326-SM-3LK6W	SKCM	SKCM_normal_GTEx	normal
GTEX-13112-2826-SM-5DUWH	SKCM	SKCM_normal_GTEx	normal
GTEX-11OC5-0126-SM-5HL6A	SKCM	SKCM_normal_GTEx	normal
GTEX-P4PQ-0126-SM-2S1NM	SKCM	SKCM_normal_GTEx	normal
GTEX-YEC3-0008-SM-4W1YF	SKCM	SKCM_normal_GTEx	normal
GTEX-ZGAY-0526-SM-4WWBB	SKCM	SKCM_normal_GTEx	normal
GTEX-ZPU1-0008-SM-4E3IR	SKCM	SKCM_normal_GTEx	normal
GTEX-Q2AI-1326-SM-2S1PL	SKCM	SKCM_normal_GTEx	normal
GTEX-S3XE-0008-SM-3NM8O	SKCM	SKCM_normal_GTEx	normal
GTEX-14A6H-0126-SM-5QGPK	SKCM	SKCM_normal_GTEx	normal
GTEX-SSA3-0126-SM-32QPU	SKCM	SKCM_normal_GTEx	normal
GTEX-UJHI-0008-SM-4IHL1	SKCM	SKCM_normal_GTEx	normal
GTEX-ZVE2-0008-SM-51MRU	SKCM	SKCM_normal_GTEx	normal
GTEX-139TU-0726-SM-5L3EK	SKCM	SKCM_normal_GTEx	normal
GTEX-POMQ-0008-SM-48TE7	SKCM	SKCM_normal_GTEx	normal
GTEX-ZPU1-1126-SM-4YCF3	SKCM	SKCM_normal_GTEx	normal
GTEX-ZYFG-2326-SM-5E44B	SKCM	SKCM_normal_GTEx	normal
GTEX-145MI-0526-SM-5O9A8	SKCM	SKCM_normal_GTEx	normal
GTEX-14C39-1726-SM-5RQIL	SKCM	SKCM_normal_GTEx	normal
GTEX-XMD3-0008-SM-4AT4V	SKCM	SKCM_normal_GTEx	normal
GTEX-QEG5-0008-SM-4R1KL	SKCM	SKCM_normal_GTEx	normal
GTEX-YEC3-1326-SM-5PNXV	SKCM	SKCM_normal_GTEx	normal
GTEX-XMK1-0008-SM-4GICF	SKCM	SKCM_normal_GTEx	normal
GTEX-YFCO-1226-SM-5LUAT	SKCM	SKCM_normal_GTEx	normal
GTEX-ZYT6-0226-SM-5NQ6T	SKCM	SKCM_normal_GTEx	normal
GTEX-WYBS-0626-SM-3NMAS	SKCM	SKCM_normal_GTEx	normal
GTEX-POMQ-2226-SM-2I5FK	SKCM	SKCM_normal_GTEx	normal
GTEX-S95S-1226-SM-4GICG	SKCM	SKCM_normal_GTEx	normal
GTEX-XXEK-2226-SM-4BRUM	SKCM	SKCM_normal_GTEx	normal
GTEX-WRHK-1426-SM-3MJF9	SKCM	SKCM_normal_GTEx	normal
GTEX-1399U-1126-SM-5L3DB	SKCM	SKCM_normal_GTEx	normal
GTEX-RM2N-1426-SM-2TF4H	SKCM	SKCM_normal_GTEx	normal
GTEX-13U4I-0126-SM-5LU38	SKCM	SKCM_normal_GTEx	normal
GTEX-11ONC-0008-SM-5S2MG	SKCM	SKCM_normal_GTEx	normal
GTEX-13JVG-0726-SM-5KM16	SKCM	SKCM_normal_GTEx	normal
GTEX-RTLS-0126-SM-447CA	SKCM	SKCM_normal_GTEx	normal
GTEX-ZDXO-0008-SM-4E3HR	SKCM	SKCM_normal_GTEx	normal
GTEX-11LCK-2226-SM-5HL4Q	SKCM	SKCM_normal_GTEx	normal
GTEX-OXRO-0126-SM-2YUN4	SKCM	SKCM_normal_GTEx	normal
GTEX-ZYT6-2326-SM-5GZY3	SKCM	SKCM_normal_GTEx	normal
GTEX-1122O-0008-SM-5QGR2	SKCM	SKCM_normal_GTEx	normal
GTEX-11DZ1-2426-SM-5GZZX	SKCM	SKCM_normal_GTEx	normal
GTEX-ZXES-0008-SM-57WCX	SKCM	SKCM_normal_GTEx	normal
GTEX-O5YV-0008-SM-4E3HP	SKCM	SKCM_normal_GTEx	normal
GTEX-P4QT-0126-SM-2I3FL	SKCM	SKCM_normal_GTEx	normal
GTEX-139UW-2826-SM-5L3E7	SKCM	SKCM_normal_GTEx	normal
GTEX-WFON-1926-SM-5CHQR	SKCM	SKCM_normal_GTEx	normal
GTEX-XYKS-2126-SM-4E3IB	SKCM	SKCM_normal_GTEx	normal
GTEX-T2IS-0126-SM-4DM6O	SKCM	SKCM_normal_GTEx	normal
GTEX-YJ8A-0426-SM-5IFID	SKCM	SKCM_normal_GTEx	normal
GTEX-WFON-1926-SM-3LK7L	SKCM	SKCM_normal_GTEx	normal
GTEX-WEY5-1826-SM-5CHRT	SKCM	SKCM_normal_GTEx	normal
GTEX-139YR-1026-SM-5LZYN	SKCM	SKCM_normal_GTEx	normal
GTEX-R55F-0008-SM-48FE6	SKCM	SKCM_normal_GTEx	normal
GTEX-Y9LG-0008-SM-4VBRJ	SKCM	SKCM_normal_GTEx	normal
GTEX-11DXW-0008-SM-5Q59V	SKCM	SKCM_normal_GTEx	normal
GTEX-WI4N-0008-SM-4OOSV	SKCM	SKCM_normal_GTEx	normal
GTEX-12WSK-2126-SM-5CVNC	SKCM	SKCM_normal_GTEx	normal
GTEX-R55F-0126-SM-48FCK	SKCM	SKCM_normal_GTEx	normal
GTEX-WEY5-2326-SM-3GIKK	SKCM	SKCM_normal_GTEx	normal
GTEX-Y111-0008-SM-4SOJ3	SKCM	SKCM_normal_GTEx	normal
GTEX-11NUK-0008-SM-5Q5B9	SKCM	SKCM_normal_GTEx	normal
GTEX-11NUK-0126-SM-5A5L3	SKCM	SKCM_normal_GTEx	normal
GTEX-14B4R-1326-SM-5Q5EZ	SKCM	SKCM_normal_GTEx	normal
GTEX-145LV-2126-SM-5LU8N	SKCM	SKCM_normal_GTEx	normal
GTEX-13OVJ-0126-SM-5KM36	SKCM	SKCM_normal_GTEx	normal
GTEX-11ZTS-0008-SM-5S2VC	SKCM	SKCM_normal_GTEx	normal
GTEX-UPJH-0326-SM-3GADU	SKCM	SKCM_normal_GTEx	normal
GTEX-X62O-0126-SM-4E3JN	SKCM	SKCM_normal_GTEx	normal
GTEX-12126-0326-SM-5PNW3	SKCM	SKCM_normal_GTEx	normal
GTEX-OHPJ-0008-SM-4E3JG	SKCM	SKCM_normal_GTEx	normal
GTEX-ZTTD-2826-SM-4YCFA	SKCM	SKCM_normal_GTEx	normal
GTEX-11WQK-1026-SM-5EQLX	SKCM	SKCM_normal_GTEx	normal
GTEX-12C56-1526-SM-5FQUQ	SKCM	SKCM_normal_GTEx	normal
GTEX-UPK5-0008-SM-4IHJD	SKCM	SKCM_normal_GTEx	normal
GTEX-S4Z8-0008-SM-33HAZ	SKCM	SKCM_normal_GTEx	normal
GTEX-X638-0126-SM-47JZ8	SKCM	SKCM_normal_GTEx	normal
GTEX-XK95-0008-SM-4AT5G	SKCM	SKCM_normal_GTEx	normal
GTEX-WYVS-1626-SM-3NM9R	SKCM	SKCM_normal_GTEx	normal
GTEX-XK95-0226-SM-4AT58	SKCM	SKCM_normal_GTEx	normal
GTEX-ZUA1-2626-SM-5NQ92	SKCM	SKCM_normal_GTEx	normal
GTEX-Z93S-0126-SM-5HL7M	SKCM	SKCM_normal_GTEx	normal
GTEX-ZY6K-1426-SM-5GZX2	SKCM	SKCM_normal_GTEx	normal
GTEX-145ME-1726-SM-5Q5EU	SKCM	SKCM_normal_GTEx	normal
GTEX-PLZ4-0126-SM-5SI8O	SKCM	SKCM_normal_GTEx	normal
GTEX-148VJ-0626-SM-5LUAW	SKCM	SKCM_normal_GTEx	normal
GTEX-SN8G-0008-SM-4DM4X	SKCM	SKCM_normal_GTEx	normal
GTEX-13N1W-2426-SM-5IJD1	SKCM	SKCM_normal_GTEx	normal
GTEX-11DXX-2426-SM-5GZZW	SKCM	SKCM_normal_GTEx	normal
GTEX-S33H-0008-SM-4AD6C	SKCM	SKCM_normal_GTEx	normal
GTEX-ZYFC-0226-SM-5NQ75	SKCM	SKCM_normal_GTEx	normal
GTEX-YF7O-1526-SM-5IFI6	SKCM	SKCM_normal_GTEx	normal
GTEX-ZYFC-0426-SM-5GICQ	SKCM	SKCM_normal_GTEx	normal
GTEX-QDVJ-1726-SM-2I5FX	SKCM	SKCM_normal_GTEx	normal
GTEX-145MF-0926-SM-5Q5EA	SKCM	SKCM_normal_GTEx	normal
GTEX-111CU-1126-SM-5EGIM	SKCM	SKCM_normal_GTEx	normal
GTEX-W5WG-0008-SM-4KL25	SKCM	SKCM_normal_GTEx	normal
GTEX-S7PM-0126-SM-4AD6S	SKCM	SKCM_normal_GTEx	normal
GTEX-13G51-2526-SM-5LZYK	SKCM	SKCM_normal_GTEx	normal
GTEX-ZC5H-0008-SM-4WAX8	SKCM	SKCM_normal_GTEx	normal
GTEX-12584-0126-SM-5EGKQ	SKCM	SKCM_normal_GTEx	normal
GTEX-Y114-2126-SM-4TT8B	SKCM	SKCM_normal_GTEx	normal
GTEX-111CU-1926-SM-5GZYZ	SKCM	SKCM_normal_GTEx	normal
GTEX-YFC4-0008-SM-4RGM3	SKCM	SKCM_normal_GTEx	normal
GTEX-N7MS-0008-SM-4E3JI	SKCM	SKCM_normal_GTEx	normal
GTEX-PWCY-1826-SM-2S1OK	SKCM	SKCM_normal_GTEx	normal
GTEX-R45C-0008-SM-48FF2	SKCM	SKCM_normal_GTEx	normal
GTEX-145MG-1526-SM-5Q5EM	SKCM	SKCM_normal_GTEx	normal
GTEX-U8XE-0326-SM-3DB8P	SKCM	SKCM_normal_GTEx	normal
GTEX-131XF-2626-SM-5EQ6K	SKCM	SKCM_normal_GTEx	normal
GTEX-11ZU8-0126-SM-5EQ58	SKCM	SKCM_normal_GTEx	normal
GTEX-ZVZO-0126-SM-5A5L9	SKCM	SKCM_normal_GTEx	normal
GTEX-12WSL-2026-SM-5GCML	SKCM	SKCM_normal_GTEx	normal
GTEX-ZC5H-1526-SM-5HL9Y	SKCM	SKCM_normal_GTEx	normal
GTEX-V1D1-0008-SM-4JBIJ	SKCM	SKCM_normal_GTEx	normal
GTEX-11ZUS-0008-SM-5S2UO	SKCM	SKCM_normal_GTEx	normal
GTEX-12WSN-1426-SM-5GCO6	SKCM	SKCM_normal_GTEx	normal
GTEX-YBZK-0008-SM-59HL6	SKCM	SKCM_normal_GTEx	normal
GTEX-11P82-1426-SM-5BC5L	SKCM	SKCM_normal_GTEx	normal
GTEX-14753-0426-SM-5NQAM	SKCM	SKCM_normal_GTEx	normal
GTEX-11P82-1626-SM-59879	SKCM	SKCM_normal_GTEx	normal
GTEX-XQ8I-0008-SM-4WAWM	SKCM	SKCM_normal_GTEx	normal
GTEX-S7SF-0008-SM-3NM8T	SKCM	SKCM_normal_GTEx	normal
GTEX-U3ZH-0008-SM-4DXT2	SKCM	SKCM_normal_GTEx	normal
GTEX-P4PQ-0008-SM-48TDX	SKCM	SKCM_normal_GTEx	normal
GTEX-11OC5-0008-SM-5S2OH	SKCM	SKCM_normal_GTEx	normal
GTEX-139TT-2126-SM-5LZWC	SKCM	SKCM_normal_GTEx	normal
GTEX-ZZ64-1026-SM-5GZXG	SKCM	SKCM_normal_GTEx	normal
GTEX-X4XY-0008-SM-46MVL	SKCM	SKCM_normal_GTEx	normal
GTEX-XMD2-0008-SM-4WWE7	SKCM	SKCM_normal_GTEx	normal
GTEX-PLZ6-1426-SM-5S2TR	SKCM	SKCM_normal_GTEx	normal
GTEX-OHPN-0008-SM-4E3HW	SKCM	SKCM_normal_GTEx	normal
GTEX-Q734-0008-SM-48U2I	SKCM	SKCM_normal_GTEx	normal
GTEX-11DXZ-2326-SM-5EGGV	SKCM	SKCM_normal_GTEx	normal
GTEX-12WSB-0126-SM-59HJN	SKCM	SKCM_normal_GTEx	normal
GTEX-1399T-2826-SM-5KLYZ	SKCM	SKCM_normal_GTEx	normal
GTEX-111YS-0008-SM-5Q5BH	SKCM	SKCM_normal_GTEx	normal
GTEX-11LCK-0008-SM-5Q5BB	SKCM	SKCM_normal_GTEx	normal
GTEX-11WQC-2526-SM-5CVLE	SKCM	SKCM_normal_GTEx	normal
GTEX-11DYG-0008-SM-5QGR5	SKCM	SKCM_normal_GTEx	normal
GTEX-13113-1626-SM-5EQ4I	SKCM	SKCM_normal_GTEx	normal
GTEX-SUCS-0008-SM-4DM53	SKCM	SKCM_normal_GTEx	normal
GTEX-QEG5-0226-SM-2I5GI	SKCM	SKCM_normal_GTEx	normal
GTEX-117YX-1926-SM-5GIEC	SKCM	SKCM_normal_GTEx	normal
GTEX-ZAB4-0226-SM-5N9F5	SKCM	SKCM_normal_GTEx	normal
GTEX-ZVP2-0008-SM-51MSL	SKCM	SKCM_normal_GTEx	normal
GTEX-117YX-2326-SM-5H12W	SKCM	SKCM_normal_GTEx	normal
GTEX-11OF3-2626-SM-5GU7F	SKCM	SKCM_normal_GTEx	normal
GTEX-13RTJ-2426-SM-5S2Q2	SKCM	SKCM_normal_GTEx	normal
GTEX-Y8E5-0008-SM-57WBA	SKCM	SKCM_normal_GTEx	normal
GTEX-XBED-2226-SM-47JYQ	SKCM	SKCM_normal_GTEx	normal
GTEX-ZQG8-0008-SM-4E3J9	SKCM	SKCM_normal_GTEx	normal
GTEX-YB5K-2126-SM-4WWDJ	SKCM	SKCM_normal_GTEx	normal
GTEX-11ZVC-2526-SM-5FQTE	SKCM	SKCM_normal_GTEx	normal
GTEX-VJWN-0126-SM-3GIK7	SKCM	SKCM_normal_GTEx	normal
GTEX-145MN-1526-SM-5SI9T	SKCM	SKCM_normal_GTEx	normal
GTEX-12WSJ-1126-SM-5LZVJ	SKCM	SKCM_normal_GTEx	normal
GTEX-13VXT-1926-SM-5K7UO	SKCM	SKCM_normal_GTEx	normal
GTEX-YEC4-0008-SM-4W1YR	SKCM	SKCM_normal_GTEx	normal
GTEX-WHWD-0008-SM-4OOSU	SKCM	SKCM_normal_GTEx	normal
GTEX-147F4-0226-SM-5QGPW	SKCM	SKCM_normal_GTEx	normal
GTEX-RWS6-2026-SM-2XCB5	SKCM	SKCM_normal_GTEx	normal
GTEX-XOT4-0008-SM-4B664	SKCM	SKCM_normal_GTEx	normal
GTEX-XUJ4-1826-SM-4BOOU	SKCM	SKCM_normal_GTEx	normal
GTEX-145MO-0326-SM-5Q5B3	SKCM	SKCM_normal_GTEx	normal
GTEX-XOT4-0626-SM-4B66L	SKCM	SKCM_normal_GTEx	normal
GTEX-12BJ1-0926-SM-5EQ62	SKCM	SKCM_normal_GTEx	normal
GTEX-14DAR-2026-SM-5S2O3	SKCM	SKCM_normal_GTEx	normal
GTEX-1192X-2726-SM-5N9DN	SKCM	SKCM_normal_GTEx	normal
GTEX-XOTO-0008-SM-4GICE	SKCM	SKCM_normal_GTEx	normal
GTEX-OXRP-0126-SM-3NB32	SKCM	SKCM_normal_GTEx	normal
GTEX-11XUK-0008-SM-5S2WD	SKCM	SKCM_normal_GTEx	normal
GTEX-XUW1-0008-SM-4BOQH	SKCM	SKCM_normal_GTEx	normal
GTEX-VJYA-1526-SM-3GIJV	SKCM	SKCM_normal_GTEx	normal
GTEX-13OVI-2726-SM-5KM56	SKCM	SKCM_normal_GTEx	normal
GTEX-11H98-0008-SM-5QGR8	SKCM	SKCM_normal_GTEx	normal
GTEX-ZU9S-1826-SM-5NQ9E	SKCM	SKCM_normal_GTEx	normal
GTEX-139T4-0008-SM-5S2WF	SKCM	SKCM_normal_GTEx	normal
GTEX-13FHO-0226-SM-5IFGY	SKCM	SKCM_normal_GTEx	normal
GTEX-X4EO-0008-SM-4QASS	SKCM	SKCM_normal_GTEx	normal
GTEX-131YS-0126-SM-5KM1M	SKCM	SKCM_normal_GTEx	normal
GTEX-ZYW4-0126-SM-5E44A	SKCM	SKCM_normal_GTEx	normal
GTEX-OIZI-0008-SM-2XCFD	SKCM	SKCM_normal_GTEx	normal
GTEX-S4UY-0126-SM-3K2BB	SKCM	SKCM_normal_GTEx	normal
GTEX-XOTO-0726-SM-4B659	SKCM	SKCM_normal_GTEx	normal
GTEX-Y5V5-0126-SM-5S2NW	SKCM	SKCM_normal_GTEx	normal
GTEX-SIU8-0008-SM-4BRUC	SKCM	SKCM_normal_GTEx	normal
GTEX-YECK-0326-SM-4W1YS	SKCM	SKCM_normal_GTEx	normal
GTEX-RU72-0008-SM-46MV8	SKCM	SKCM_normal_GTEx	normal
GTEX-QLQ7-0008-SM-447AW	SKCM	SKCM_normal_GTEx	normal
GTEX-X62O-0008-SM-46MU5	SKCM	SKCM_normal_GTEx	normal
GTEX-WK11-0008-SM-4OOSX	SKCM	SKCM_normal_GTEx	normal
GTEX-145LT-0526-SM-5LUB2	SKCM	SKCM_normal_GTEx	normal
GTEX-ZXG5-2126-SM-59HKD	SKCM	SKCM_normal_GTEx	normal
GTEX-11ZTS-0126-SM-5EQ6M	SKCM	SKCM_normal_GTEx	normal
GTEX-11EM3-1226-SM-5N9DD	SKCM	SKCM_normal_GTEx	normal
GTEX-WWYW-0008-SM-4MVPF	SKCM	SKCM_normal_GTEx	normal
GTEX-11P7K-2126-SM-5GU7G	SKCM	SKCM_normal_GTEx	normal
GTEX-Y5V5-2326-SM-4V6GA	SKCM	SKCM_normal_GTEx	normal
GTEX-12ZZZ-0726-SM-5GCNZ	SKCM	SKCM_normal_GTEx	normal
GTEX-WK11-2726-SM-3NMAQ	SKCM	SKCM_normal_GTEx	normal
GTEX-Q2AG-0126-SM-33HBV	SKCM	SKCM_normal_GTEx	normal
GTEX-YF7O-0008-SM-4W1ZS	SKCM	SKCM_normal_GTEx	normal
GTEX-WL46-0008-SM-4OOSW	SKCM	SKCM_normal_GTEx	normal
GTEX-11GSP-2326-SM-5HL63	SKCM	SKCM_normal_GTEx	normal
GTEX-Y5V6-0008-SM-4V6FV	SKCM	SKCM_normal_GTEx	normal
GTEX-13OW8-1026-SM-5J1NQ	SKCM	SKCM_normal_GTEx	normal
GTEX-X88G-0126-SM-47JZ3	SKCM	SKCM_normal_GTEx	normal
GTEX-ZF2S-1626-SM-57WES	SKCM	SKCM_normal_GTEx	normal
GTEX-WHPG-0008-SM-4M1ZQ	SKCM	SKCM_normal_GTEx	normal
GTEX-P44H-0226-SM-2XCEU	SKCM	SKCM_normal_GTEx	normal
GTEX-Z93S-1626-SM-5CVMB	SKCM	SKCM_normal_GTEx	normal
GTEX-PWCY-0008-SM-48TE9	SKCM	SKCM_normal_GTEx	normal
GTEX-11UD2-0226-SM-5EQKY	SKCM	SKCM_normal_GTEx	normal
GTEX-X8HC-0626-SM-4E3HQ	SKCM	SKCM_normal_GTEx	normal
GTEX-131XG-2626-SM-5KM17	SKCM	SKCM_normal_GTEx	normal
GTEX-117XS-0008-SM-5Q5DQ	SKCM	SKCM_normal_GTEx	normal
GTEX-R3RS-0008-SM-48FF1	SKCM	SKCM_normal_GTEx	normal
GTEX-ZV6S-0008-SM-4YCF9	SKCM	SKCM_normal_GTEx	normal
GTEX-14BIN-1126-SM-5RQJZ	SKCM	SKCM_normal_GTEx	normal
GTEX-ZF3C-0008-SM-4E3IL	SKCM	SKCM_normal_GTEx	normal
GTEX-Y5V6-2326-SM-4VDSA	SKCM	SKCM_normal_GTEx	normal
GTEX-13X6H-0926-SM-5SIB2	SKCM	SKCM_normal_GTEx	normal
GTEX-Y5V6-2426-SM-4VDSB	SKCM	SKCM_normal_GTEx	normal
GTEX-13PDP-0126-SM-5L3HD	SKCM	SKCM_normal_GTEx	normal
GTEX-XAJ8-0008-SM-46MU7	SKCM	SKCM_normal_GTEx	normal
GTEX-ZVTK-0226-SM-51MRG	SKCM	SKCM_normal_GTEx	normal
GTEX-11UD2-2526-SM-5CVNU	SKCM	SKCM_normal_GTEx	normal
GTEX-WOFL-0008-SM-4OOSZ	SKCM	SKCM_normal_GTEx	normal
GTEX-ZYFD-0126-SM-5GIDL	SKCM	SKCM_normal_GTEx	normal
GTEX-11DXY-2626-SM-5GIE7	SKCM	SKCM_normal_GTEx	normal
GTEX-11EQ8-0126-SM-5EQ54	SKCM	SKCM_normal_GTEx	normal
GTEX-WXYG-2326-SM-4E3I6	SKCM	SKCM_normal_GTEx	normal
GTEX-ZYFD-0626-SM-5E44E	SKCM	SKCM_normal_GTEx	normal
GTEX-WOFM-0008-SM-4OOSY	SKCM	SKCM_normal_GTEx	normal
GTEX-RVPU-0008-SM-3NM8B	SKCM	SKCM_normal_GTEx	normal
